"","State","Year","crudemort_rate","Mort_rate","Unemp_Rate","Age_20to34","Age_35to44","Age_45to54","Age_55to64","Male_pct","Female_pct","Race_White","Race_Black","Race_AmInd","Race_Asian","Race_PacIsl","Race_Multi","HH_Income","Poverty_rate","Uninsured_pct","Hisp"
"1","Alabama","2000",1013.29,1.013289559,4.6,20.4176252809583,15.3748068639741,13.5835691919429,9.38061032219548,48.2761563847586,51.7238436152414,71.8048242959112,26.08735105307,0.522486435275539,0.730968899905731,0.0361171949068466,0.818252120930611,35424,13.3,13.9,1.72985191725479
"2","Alabama","2001",1014.32,1.014317646,5.1,20.3170179114941,15.1758850434033,13.9549255825343,9.51340239598857,48.3060608814419,51.693939118558,71.6573246599878,26.1302291100838,0.539077283412204,0.760380102756851,0.0439382456127785,0.869050598146581,35160,15.9,14.1,1.918733719011
"3","Alabama","2002",1028.31,1.028305464,5.9,20.2335935736991,14.8688340789658,14.0601224663171,9.98915423331992,48.3409816188919,51.6590183811081,71.5226639470778,26.1528733022938,0.557265715033786,0.799314477904345,0.0507132782406778,0.917169279449582,37603,14.5,14.2,2.10216805960774
"4","Alabama","2003",1037.33,1.037328597,6,20.2085892921736,14.5520663858327,14.1969196785338,10.3402005244376,48.3940569660292,51.6059430339708,71.3908165909513,26.1663229703357,0.57555349838603,0.842213296307243,0.0582881147092333,0.966805529310484,37255,15,14.3,2.29759535435954
"5","Alabama","2004",1017.96,1.017959803,5.7,20.0963023831264,14.2981626135662,14.3105667984115,10.7126910481735,48.3999815482233,51.6000184517767,71.2417802962834,26.1850797079234,0.590523070349165,0.898575041676516,0.0658392942945826,1.01820258947291,36629,16.9,13.4,2.5003481779643
"6","Alabama","2005",1030.46,1.030459724,4.5,19.9692984711601,14.0652609903486,14.4258015385777,11.0395738986674,48.4349332192511,51.5650667807489,71.1068196564186,26.1950345802501,0.6040957983984,0.949843592888537,0.0719943192324399,1.07221205281188,37150,16.7,16,2.73145134201569
"7","Alabama","2006",1014.85,1.014845384,4,19.8164563648025,13.8843948592574,14.5152896501411,11.3267261196363,48.4664119381782,51.5335880618218,70.9239463285764,26.2580684604236,0.619272362535081,0.994387317640751,0.0801472289473644,1.12417830187681,37952,14.3,17.1,2.97780440230798
"8","Alabama","2007",999.31,0.999306632,4,19.7084642316022,13.6738257676274,14.5691913269018,11.6005469906952,48.4836844402975,51.5163155597025,70.7921734962036,26.2713895618082,0.634860170688489,1.03692829200229,0.0855154467090677,1.17913303258832,42212,14.5,13.1,3.22399226166528
"9","Alabama","2008",1011.13,1.011125839,5.7,19.6584676463893,13.4083590245954,14.5850774637648,11.791346117571,48.4919268043828,51.5080731956171,70.623050371264,26.3153622372571,0.651137317870394,1.07420066016617,0.094167147428493,1.24208226601382,44476,14.3,13.4,3.46972980832121
"10","Alabama","2009",997.7,0.997701105,11,19.7074446955803,13.1706003735232,14.5595423900017,12.0406571081843,48.5457986211674,51.4542013788326,70.4768326111017,26.3203723966138,0.668882192243783,1.12962800271882,0.100799968389668,1.3034848289322,39980,16.6,19.2,3.7099684779415
"11","Alabama","2010",1005.03,1.005034588,10.5,19.8242617283187,12.8977965426605,14.4901320670102,12.380608271418,48.5511456130841,51.4488543869159,70.308369510112,26.379569255666,0.689779403497964,1.16001135143517,0.108707963432998,1.35356251585586,40933,17.2,17.5,3.90460531402642
"12","Alaska","2000",464.8,0.4648032,6.4,20.564746649086,18.1525026156,15.2311521538689,7.17032691416532,51.7148303323603,48.2851696676397,71.1038707694562,3.63763470140757,15.7542721466074,4.1414860429675,0.55576522820612,4.80697111135529,52847,7.6,18.5,4.13447926072077
"13","Alaska","2001",469.3,0.469296875,6.4,20.475482630966,17.516419078638,15.7725724853798,7.51806019750234,51.7796671684703,48.2203328315297,70.7893466137721,3.6718456590828,15.6745787531915,4.29184143004573,0.602637782974654,4.96974976093317,57363,8.5,15.7,4.41666114367049
"14","Alaska","2002",471.72,0.471715003,7.3,20.5399969175059,16.7787314135726,16.0109101608657,8.16207068875061,51.7958641647609,48.2041358352391,70.4901009906015,3.71113605475008,15.5633257931584,4.43412102992666,0.6627362272452,5.13857990431814,52774,8.8,19.1,4.66157172948157
"15","Alaska","2003",490.43,0.490427412,7.8,20.682002547755,16.1009786957098,16.3272230396012,8.67778919023957,51.7231275080427,48.2768724919573,70.1576461951778,3.64473931778154,15.5328231654468,4.61572390478922,0.724074433926473,5.32499298287822,51837,9.6,18.6,4.84520692027007
"16","Alaska","2004",462.77,0.462773364,7.5,20.9540320892602,15.5648686609453,16.3918238821998,9.25061354252934,51.7952754950052,48.2047245049948,69.9006197613782,3.6161847817184,15.4462554945805,4.71373576869522,0.769468788962605,5.55373540466505,55063,9.1,16.1,4.9870617607533
"17","Alaska","2005",475,0.475000975,6.9,21.1823745850489,15.0829302522243,16.4699990703895,9.82193460939866,51.8821613743841,48.1178386256159,69.6009871863689,3.53506880617021,15.4267361975332,4.85046765405295,0.822855223661286,5.7638849322134,55891,10,17.9,5.16113748339446
